	APMC	Commodity	combined_label	date	modal_price	quarter	deseasonalise_price
18904	patan	tomato	patan:tomato	2014-10-01	1164	4	1169.5
18905	patan	tomato	patan:tomato	2015-10-01	1253	4	1258.5
18906	patan	tomato	patan:tomato	2016-10-01	1339	4	1344.5
19095	patan	tomato	patan:tomato	2014-09-01	2080	3	2066.5714285714284
19096	patan	tomato	patan:tomato	2015-09-01	884	3	870.5714285714286
19097	patan	tomato	patan:tomato	2016-09-01	745	3	731.5714285714286
23330	patan	tomato	patan:tomato	2016-11-01	774	4	779.5
36	pathardi	bajri	pathardi:bajri	2015-04-01	1317	2	1349.3469159509532
37	pathardi	bajri	pathardi:bajri	2016-04-01	1449	2	1484.5889758640328
209	pathardi	bajri	pathardi:bajri	2015-08-01	1380	3	1313.5573568922882
210	pathardi	bajri	pathardi:bajri	2016-08-01	1621	3	1542.9539677698544
381	pathardi	bajri	pathardi:bajri	2014-12-01	1361	4	1309.8882900817023
382	pathardi	bajri	pathardi:bajri	2015-12-01	3322	4	3197.243864549166
553	pathardi	bajri	pathardi:bajri	2015-02-01	1304	1	1414.4528643163972
554	pathardi	bajri	pathardi:bajri	2016-02-01	1326	1	1438.3163328861522
726	pathardi	bajri	pathardi:bajri	2015-01-01	1314	1	1425.2998954844675
727	pathardi	bajri	pathardi:bajri	2016-01-01	1392	1	1509.9067385954177
900	pathardi	bajri	pathardi:bajri	2015-07-01	1341	3	1276.4350837627235
901	pathardi	bajri	pathardi:bajri	2016-07-01	2540	3	2417.707019207545
1069	pathardi	bajri	pathardi:bajri	2015-06-01	1325	2	1357.5434044305337
1070	pathardi	bajri	pathardi:bajri	2016-06-01	1563	2	1601.3889366980559
1243	pathardi	bajri	pathardi:bajri	2015-03-01	1311	1	1422.0457861340465
1244	pathardi	bajri	pathardi:bajri	2016-03-01	1372	1	1488.2126762592766
1417	pathardi	bajri	pathardi:bajri	2015-05-01	1333	2	1365.7398929101143
1418	pathardi	bajri	pathardi:bajri	2016-05-01	1561	2	1599.339814578161
1590	pathardi	bajri	pathardi:bajri	2014-11-01	1346	4	1295.4516079720584
1591	pathardi	bajri	pathardi:bajri	2015-11-01	1399	4	1346.4612180928007
1777	pathardi	bajri	pathardi:bajri	2014-10-01	1429	4	1375.3345823120885
1778	pathardi	bajri	pathardi:bajri	2015-10-01	1361	4	1309.8882900817023
1779	pathardi	bajri	pathardi:bajri	2016-10-01	1452	4	1397.4708282135427
2030	pathardi	bajri	pathardi:bajri	2014-09-01	1319	3	1255.4943143050205
2031	pathardi	bajri	pathardi:bajri	2015-09-01	1381	3	1314.5092100494564
2032	pathardi	bajri	pathardi:bajri	2016-09-01	1475	3	1403.983406823279
23790	pathardi	bajri	pathardi:bajri	2016-11-01	1525	4	1467.7293478138104
42	pathardi	onion	pathardi:onion	2015-04-01	920	2	944.2940086461714
43	pathardi	onion	pathardi:onion	2016-04-01	696	2	714.3789456714514
215	pathardi	onion	pathardi:onion	2015-08-01	2707	3	2771.2202338866236
216	pathardi	onion	pathardi:onion	2016-08-01	701	3	717.6303597911057
387	pathardi	onion	pathardi:onion	2014-12-01	900	4	851.4467642451169
388	pathardi	onion	pathardi:onion	2015-12-01	1333	4	1261.0872630430454
559	pathardi	onion	pathardi:onion	2015-02-01	892	1	904.6972564892704
560	pathardi	onion	pathardi:onion	2016-02-01	893	1	905.7114910817471
732	pathardi	onion	pathardi:onion	2015-01-01	811	1	822.5442544986528
733	pathardi	onion	pathardi:onion	2016-01-01	1332	1	1350.960477179045
906	pathardi	onion	pathardi:onion	2015-07-01	1851	3	1894.912690404189
907	pathardi	onion	pathardi:onion	2016-07-01	799	3	817.9552888346554
1075	pathardi	onion	pathardi:onion	2015-06-01	1177	2	1208.0804871484172
1076	pathardi	onion	pathardi:onion	2016-06-01	863	2	885.7888363713543
1249	pathardi	onion	pathardi:onion	2015-03-01	825	1	836.7435387933274
1250	pathardi	onion	pathardi:onion	2016-03-01	733	1	743.4339562854655
1423	pathardi	onion	pathardi:onion	2015-05-01	971	2	996.6407417341657
1424	pathardi	onion	pathardi:onion	2016-05-01	693	2	711.29972607804
1596	pathardi	onion	pathardi:onion	2014-11-01	1055	4	998.0848180873315
1597	pathardi	onion	pathardi:onion	2015-11-01	1757	4	1662.2132941985226
1786	pathardi	onion	pathardi:onion	2014-10-01	957	4	905.371725980641
1787	pathardi	onion	pathardi:onion	2015-10-01	1800	4	1702.8935284902338
1788	pathardi	onion	pathardi:onion	2016-10-01	638	4	603.5811506537607
2039	pathardi	onion	pathardi:onion	2014-09-01	1308	3	1339.0306856016637
2040	pathardi	onion	pathardi:onion	2015-09-01	2300	3	2354.564661226167
2041	pathardi	onion	pathardi:onion	2016-09-01	668	3	683.8474755213389
23793	pathardi	onion	pathardi:onion	2016-11-01	898	4	849.5546603245722
40	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2015-04-01	1648	2	1639.492699205567
41	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2016-04-01	1740	2	1731.017777073839
213	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2015-08-01	1612	3	1612.4375515455
214	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2016-08-01	1712	3	1712.4646949416228
385	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2014-12-01	1717	4	1706.5907325868234
386	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2015-12-01	1684	4	1673.7907942202742
557	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2015-02-01	1627	1	1631.294436981346
558	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2016-02-01	1651	1	1655.3577845459142
730	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2015-01-01	1675	1	1679.4211321104822
731	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2016-01-01	1645	1	1649.3419476547722
904	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2015-07-01	1639	3	1639.4448802624531
905	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2016-07-01	1707	3	1707.4633377718167
1073	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2015-06-01	1653	2	1644.466888220147
1074	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2016-06-01	1720	2	1711.121021015519
1247	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2015-03-01	1594	1	1598.2073340800648
1248	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2016-03-01	1706	1	1710.5029560480493
1421	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2015-05-01	1589	2	1580.797268833523
1422	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2016-05-01	1689	2	1680.281049125123
1594	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2014-11-01	1750	4	1739.3906709533726
1595	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2015-11-01	1685	4	1674.7847317465332
1783	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2014-10-01	1681	4	1670.8089816414968
1784	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2015-10-01	1641	4	1631.0514805911341
1785	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2016-10-01	1719	4	1708.5786076393415
2036	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2014-09-01	1443	3	1443.3916792060522
2037	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2015-09-01	1681	3	1681.4562804888246
2038	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2016-09-01	1677	3	1677.4551947529797
23792	pathardi	sorgum(jawar)	pathardi:sorgum(jawar)	2016-11-01	1847	4	1835.8026110005026
38	pathardi	wheat(husked)	pathardi:wheat(husked)	2015-04-01	1761	2	1759.2
39	pathardi	wheat(husked)	pathardi:wheat(husked)	2016-04-01	1855	2	1853.2
211	pathardi	wheat(husked)	pathardi:wheat(husked)	2015-08-01	1739	3	1741.857142857143
212	pathardi	wheat(husked)	pathardi:wheat(husked)	2016-08-01	1870	3	1872.857142857143
383	pathardi	wheat(husked)	pathardi:wheat(husked)	2014-12-01	1767	4	1762.4375
384	pathardi	wheat(husked)	pathardi:wheat(husked)	2015-12-01	1818	4	1813.4375
555	pathardi	wheat(husked)	pathardi:wheat(husked)	2015-02-01	4451	1	4438.25
556	pathardi	wheat(husked)	pathardi:wheat(husked)	2016-02-01	1848	1	1835.25
728	pathardi	wheat(husked)	pathardi:wheat(husked)	2015-01-01	1725	1	1712.25
729	pathardi	wheat(husked)	pathardi:wheat(husked)	2016-01-01	1831	1	1818.25
902	pathardi	wheat(husked)	pathardi:wheat(husked)	2015-07-01	1851	3	1853.857142857143
903	pathardi	wheat(husked)	pathardi:wheat(husked)	2016-07-01	1830	3	1832.857142857143
1071	pathardi	wheat(husked)	pathardi:wheat(husked)	2015-06-01	1765	2	1763.2
1072	pathardi	wheat(husked)	pathardi:wheat(husked)	2016-06-01	1771	2	1769.2
1245	pathardi	wheat(husked)	pathardi:wheat(husked)	2015-03-01	1750	1	1737.25
1246	pathardi	wheat(husked)	pathardi:wheat(husked)	2016-03-01	1911	1	1898.25
1419	pathardi	wheat(husked)	pathardi:wheat(husked)	2015-05-01	1771	2	1769.2
1420	pathardi	wheat(husked)	pathardi:wheat(husked)	2016-05-01	1894	2	1892.2
1592	pathardi	wheat(husked)	pathardi:wheat(husked)	2014-11-01	1763	4	1758.4375
1593	pathardi	wheat(husked)	pathardi:wheat(husked)	2015-11-01	1855	4	1850.4375
1780	pathardi	wheat(husked)	pathardi:wheat(husked)	2014-10-01	1804	4	1799.4375
1781	pathardi	wheat(husked)	pathardi:wheat(husked)	2015-10-01	1823	4	1818.4375
1782	pathardi	wheat(husked)	pathardi:wheat(husked)	2016-10-01	1923	4	1918.4375
2033	pathardi	wheat(husked)	pathardi:wheat(husked)	2014-09-01	1833	3	1835.857142857143
2034	pathardi	wheat(husked)	pathardi:wheat(husked)	2015-09-01	1828	3	1830.857142857143
2035	pathardi	wheat(husked)	pathardi:wheat(husked)	2016-09-01	1869	3	1871.857142857143
23791	pathardi	wheat(husked)	pathardi:wheat(husked)	2016-11-01	1965	4	1960.4375
14153	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2015-04-01	1485	2	1476.9805910603206
14154	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2016-04-01	1722	2	1712.7007257952002
14171	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2015-08-01	813	3	812.0257445277971
14172	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2016-08-01	1661	3	1659.0095469380947
14193	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2014-12-01	1697	4	1749.2781967356823
14194	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2015-12-01	690	4	711.2563086314796
14213	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2015-02-01	896	1	825.4063603280593
14234	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2015-01-01	1521	1	1401.1641451551097
14235	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2016-01-01	1617	1	1489.6005409045447
14255	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2015-07-01	1695	3	1692.9688031668095
14256	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2016-07-01	1800	3	1797.842976814311
14276	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2015-06-01	913	2	908.0695485778268
14277	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2016-06-01	1704	2	1694.7979307520447
14297	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2015-03-01	1308	1	1204.945892086051
14298	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2016-03-01	1734	1	1597.3823982241684
14318	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2015-05-01	1321	2	1313.8662362226826
14319	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2016-05-01	1658	2	1649.0463434195365
14340	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2014-11-01	0	4	0.0
14341	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2015-11-01	1675	4	1726.6004593590264
14367	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2014-10-01	1976	4	2036.8731389214545
14368	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2015-10-01	0	4	0.0
14369	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2016-10-01	1702	4	1754.4322279576495
14399	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2014-09-01	1600	3	1598.0826460571654
14400	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2015-09-01	1117	3	1115.6614472786584
14401	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2016-09-01	1605	3	1603.076654326094
23086	pathari	sorgum(jawar)	pathari:sorgum(jawar)	2016-11-01	1921	4	1980.1787954798149
14155	pathari	soybean	pathari:soybean	2015-04-01	2217	2	1975.2998071798984
14156	pathari	soybean	pathari:soybean	2016-04-01	3663	2	3263.655026477207
14173	pathari	soybean	pathari:soybean	2015-08-01	1033	3	1086.519826278144
14174	pathari	soybean	pathari:soybean	2016-08-01	3200	3	3365.7922982478804
14195	pathari	soybean	pathari:soybean	2014-12-01	3112	4	3226.6594626804795
14196	pathari	soybean	pathari:soybean	2015-12-01	3419	4	3544.970662887069
14214	pathari	soybean	pathari:soybean	2015-02-01	1050	1	1057.475173751148
14215	pathari	soybean	pathari:soybean	2016-02-01	3455	1	3479.596881247825
14236	pathari	soybean	pathari:soybean	2015-01-01	2675	1	2694.0438950326866
14237	pathari	soybean	pathari:soybean	2016-01-01	3312	1	3335.5788337750496
14257	pathari	soybean	pathari:soybean	2015-07-01	1663	3	1749.1601849956953
14278	pathari	soybean	pathari:soybean	2015-06-01	3293	2	2933.9929025906204
14279	pathari	soybean	pathari:soybean	2016-06-01	3546	2	3159.410517031989
14299	pathari	soybean	pathari:soybean	2015-03-01	892	1	898.3503380819276
14300	pathari	soybean	pathari:soybean	2016-03-01	3283	1	3306.372376595256
14320	pathari	soybean	pathari:soybean	2015-05-01	0	2	0.0
14321	pathari	soybean	pathari:soybean	2016-05-01	3490	2	3109.5157090923976
14342	pathari	soybean	pathari:soybean	2014-11-01	3192	4	3309.607006708255
14343	pathari	soybean	pathari:soybean	2015-11-01	3467	4	3594.7391893037347
14370	pathari	soybean	pathari:soybean	2014-10-01	2608	4	2704.0899353054915
14371	pathari	soybean	pathari:soybean	2015-10-01	3489	4	3617.549763911373
14372	pathari	soybean	pathari:soybean	2016-10-01	2236	4	2318.383855576334
14402	pathari	soybean	pathari:soybean	2015-09-01	1588	3	1670.2744280055108
14403	pathari	soybean	pathari:soybean	2016-09-01	2967	3	3120.7205465317065
23087	pathari	soybean	pathari:soybean	2016-11-01	2436	4	2525.7527156457736
14151	pathari	wheat(husked)	pathari:wheat(husked)	2015-04-01	1644	2	1600.3609720712786
14152	pathari	wheat(husked)	pathari:wheat(husked)	2016-04-01	1690	2	1645.1399287107427
14169	pathari	wheat(husked)	pathari:wheat(husked)	2015-08-01	1377	3	1379.395238622657
14170	pathari	wheat(husked)	pathari:wheat(husked)	2016-08-01	1826	3	1829.1762568808797
14191	pathari	wheat(husked)	pathari:wheat(husked)	2014-12-01	891	4	891.0580986767868
14192	pathari	wheat(husked)	pathari:wheat(husked)	2015-12-01	1850	4	1850.1206313715552
14212	pathari	wheat(husked)	pathari:wheat(husked)	2015-02-01	375	1	372.1340997922898
14232	pathari	wheat(husked)	pathari:wheat(husked)	2015-01-01	828	1	821.6720923413759
14233	pathari	wheat(husked)	pathari:wheat(husked)	2016-01-01	1600	1	1587.77215911377
14254	pathari	wheat(husked)	pathari:wheat(husked)	2015-07-01	1500	3	1502.6091923994084
14274	pathari	wheat(husked)	pathari:wheat(husked)	2015-06-01	1517	2	1476.7321135231932
14275	pathari	wheat(husked)	pathari:wheat(husked)	2016-06-01	1860	2	1810.6273771609358
14295	pathari	wheat(husked)	pathari:wheat(husked)	2015-03-01	1069	1	1060.8302738078876
14296	pathari	wheat(husked)	pathari:wheat(husked)	2016-03-01	1888	1	1873.5711477542486
14316	pathari	wheat(husked)	pathari:wheat(husked)	2015-05-01	1719	2	1673.3701405051875
14317	pathari	wheat(husked)	pathari:wheat(husked)	2016-05-01	1947	2	1895.3180125442698
14338	pathari	wheat(husked)	pathari:wheat(husked)	2014-11-01	951	4	951.062011045594
14339	pathari	wheat(husked)	pathari:wheat(husked)	2015-11-01	634	4	634.0413406970627
14364	pathari	wheat(husked)	pathari:wheat(husked)	2014-10-01	484	4	484.0315597750447
14365	pathari	wheat(husked)	pathari:wheat(husked)	2015-10-01	837	4	837.0545775448603
14366	pathari	wheat(husked)	pathari:wheat(husked)	2016-10-01	2151	4	2151.140258421738
14396	pathari	wheat(husked)	pathari:wheat(husked)	2014-09-01	1611	3	1613.8022726369645
14397	pathari	wheat(husked)	pathari:wheat(husked)	2015-09-01	1060	3	1061.8438292955818
14398	pathari	wheat(husked)	pathari:wheat(husked)	2016-09-01	2121	3	2124.6893980527634
23085	pathari	wheat(husked)	pathari:wheat(husked)	2016-11-01	1976	4	1976.1288473460502
2253	patur	sorgum(jawar)	patur:sorgum(jawar)	2015-04-01	1288	2	1287.8
2254	patur	sorgum(jawar)	patur:sorgum(jawar)	2016-04-01	1416	2	1415.8
2289	patur	sorgum(jawar)	patur:sorgum(jawar)	2015-08-01	1453	3	1438.7857142857142
2290	patur	sorgum(jawar)	patur:sorgum(jawar)	2016-08-01	1511	3	1496.7857142857142
2318	patur	sorgum(jawar)	patur:sorgum(jawar)	2015-12-01	1467	4	1477.0833333333333
2351	patur	sorgum(jawar)	patur:sorgum(jawar)	2015-02-01	1431	1	1426.25
2352	patur	sorgum(jawar)	patur:sorgum(jawar)	2016-02-01	1660	1	1655.25
2387	patur	sorgum(jawar)	patur:sorgum(jawar)	2015-01-01	1600	1	1595.25
2388	patur	sorgum(jawar)	patur:sorgum(jawar)	2016-01-01	1552	1	1547.25
2423	patur	sorgum(jawar)	patur:sorgum(jawar)	2015-07-01	1403	3	1388.7857142857142
2424	patur	sorgum(jawar)	patur:sorgum(jawar)	2016-07-01	1608	3	1593.7857142857142
2459	patur	sorgum(jawar)	patur:sorgum(jawar)	2015-06-01	1444	2	1443.8
2460	patur	sorgum(jawar)	patur:sorgum(jawar)	2016-06-01	1645	2	1644.8
2495	patur	sorgum(jawar)	patur:sorgum(jawar)	2015-03-01	1247	1	1242.25
2496	patur	sorgum(jawar)	patur:sorgum(jawar)	2016-03-01	1617	1	1612.25
2531	patur	sorgum(jawar)	patur:sorgum(jawar)	2015-05-01	1311	2	1310.8
2532	patur	sorgum(jawar)	patur:sorgum(jawar)	2016-05-01	1454	2	1453.8
2561	patur	sorgum(jawar)	patur:sorgum(jawar)	2014-11-01	1500	4	1510.0833333333333
2562	patur	sorgum(jawar)	patur:sorgum(jawar)	2015-11-01	1617	4	1627.0833333333333
2602	patur	sorgum(jawar)	patur:sorgum(jawar)	2015-10-01	1408	4	1418.0833333333333
2603	patur	sorgum(jawar)	patur:sorgum(jawar)	2016-10-01	1458	4	1468.0833333333333
2649	patur	sorgum(jawar)	patur:sorgum(jawar)	2014-09-01	1590	3	1575.7857142857142
2650	patur	sorgum(jawar)	patur:sorgum(jawar)	2015-09-01	1268	3	1253.7857142857142
2651	patur	sorgum(jawar)	patur:sorgum(jawar)	2016-09-01	1506	3	1491.7857142857142
23102	patur	sorgum(jawar)	patur:sorgum(jawar)	2016-11-01	1425	4	1435.0833333333333
2255	patur	soybean	patur:soybean	2015-04-01	3267	2	3198.6
2256	patur	soybean	patur:soybean	2016-04-01	3686	2	3617.6
2291	patur	soybean	patur:soybean	2015-08-01	3152	3	3151.0
2292	patur	soybean	patur:soybean	2016-08-01	3291	3	3290.0
2319	patur	soybean	patur:soybean	2015-12-01	3584	4	3671.0
2353	patur	soybean	patur:soybean	2015-02-01	3117	1	3120.9166666666665
2354	patur	soybean	patur:soybean	2016-02-01	3549	1	3552.9166666666665
2389	patur	soybean	patur:soybean	2015-01-01	3140	1	3143.9166666666665
2390	patur	soybean	patur:soybean	2016-01-01	3583	1	3586.9166666666665
2425	patur	soybean	patur:soybean	2015-07-01	3341	3	3340.0
2426	patur	soybean	patur:soybean	2016-07-01	3446	3	3445.0
2461	patur	soybean	patur:soybean	2015-06-01	3448	2	3379.6
2462	patur	soybean	patur:soybean	2016-06-01	3592	2	3523.6
2497	patur	soybean	patur:soybean	2015-03-01	3062	1	3065.9166666666665
2498	patur	soybean	patur:soybean	2016-03-01	3546	1	3549.9166666666665
2533	patur	soybean	patur:soybean	2015-05-01	3636	2	3567.6
2534	patur	soybean	patur:soybean	2016-05-01	3665	2	3596.6
2563	patur	soybean	patur:soybean	2014-11-01	3099	4	3186.0
2564	patur	soybean	patur:soybean	2015-11-01	3581	4	3668.0
2604	patur	soybean	patur:soybean	2014-10-01	2911	4	2998.0
2605	patur	soybean	patur:soybean	2015-10-01	3546	4	3633.0
2606	patur	soybean	patur:soybean	2016-10-01	2550	4	2637.0
2652	patur	soybean	patur:soybean	2014-09-01	3093	3	3092.0
2653	patur	soybean	patur:soybean	2015-09-01	3171	3	3170.0
2654	patur	soybean	patur:soybean	2016-09-01	3096	3	3095.0
23103	patur	soybean	patur:soybean	2016-11-01	2700	4	2787.0
2251	patur	wheat(husked)	patur:wheat(husked)	2015-04-01	1422	2	1374.6225177161543
2252	patur	wheat(husked)	patur:wheat(husked)	2016-04-01	1846	2	1784.4958985260344
2287	patur	wheat(husked)	patur:wheat(husked)	2015-08-01	1388	3	1385.8515417924343
2288	patur	wheat(husked)	patur:wheat(husked)	2016-08-01	1772	3	1769.2571556600817
2317	patur	wheat(husked)	patur:wheat(husked)	2015-12-01	1580	4	1577.0026011807267
2349	patur	wheat(husked)	patur:wheat(husked)	2015-02-01	1554	1	1568.565547792769
2350	patur	wheat(husked)	patur:wheat(husked)	2016-02-01	1605	1	1620.0435677010257
2385	patur	wheat(husked)	patur:wheat(husked)	2015-01-01	1441	1	1454.5064056431015
2386	patur	wheat(husked)	patur:wheat(husked)	2016-01-01	1689	1	1704.830894608743
2421	patur	wheat(husked)	patur:wheat(husked)	2015-07-01	3127	3	3122.1597775107653
2422	patur	wheat(husked)	patur:wheat(husked)	2016-07-01	1956	3	1952.9723456383294
2457	patur	wheat(husked)	patur:wheat(husked)	2015-06-01	1439	2	1391.056120248626
2458	patur	wheat(husked)	patur:wheat(husked)	2016-06-01	2008	2	1941.0984638354698
2493	patur	wheat(husked)	patur:wheat(husked)	2015-03-01	1398	1	1411.1033692498654
2494	patur	wheat(husked)	patur:wheat(husked)	2016-03-01	1675	1	1690.6996734574568
2529	patur	wheat(husked)	patur:wheat(husked)	2015-05-01	1404	2	1357.2222326817728
2530	patur	wheat(husked)	patur:wheat(husked)	2016-05-01	1779	2	1719.7281708980581
2559	patur	wheat(husked)	patur:wheat(husked)	2014-11-01	1483	4	1480.1866187031758
2560	patur	wheat(husked)	patur:wheat(husked)	2015-11-01	1750	4	1746.6800962444759
2599	patur	wheat(husked)	patur:wheat(husked)	2014-10-01	1383	4	1380.3763274892058
2600	patur	wheat(husked)	patur:wheat(husked)	2015-10-01	1433	4	1430.281473096191
2601	patur	wheat(husked)	patur:wheat(husked)	2016-10-01	1754	4	1750.6725078930347
2646	patur	wheat(husked)	patur:wheat(husked)	2014-09-01	1408	3	1405.8205841813742
2647	patur	wheat(husked)	patur:wheat(husked)	2015-09-01	1412	3	1409.8143926591622
2648	patur	wheat(husked)	patur:wheat(husked)	2016-09-01	1627	3	1624.4815983402668
23101	patur	wheat(husked)	patur:wheat(husked)	2016-11-01	1900	4	1896.395533065431
4913	pavani	paddy-unhusked	pavani:paddy-unhusked	2015-04-01	1801	2	1775.4248748518776
4914	pavani	paddy-unhusked	pavani:paddy-unhusked	2016-04-01	1959	2	1931.1811936895215
4915	pavani	paddy-unhusked	pavani:paddy-unhusked	2015-08-01	1778	3	1736.1638194218322
